clave,affiliations,intl_afil,authors,docs,book,chapter,conference,journal,q1q2,cites_3y,q3q4
2595-2014,0,0,0,0,0,0,0,0,0,0,0
2596-2007,0,0,0,0,0,0,0,0,0,0,0
2596-2008,0,0,0,0,0,0,0,0,0,0,0
2596-2009,0,0,0,0,0,0,0,0,0,0,0
2596-2010,0,0,0,0,0,0,0,0,0,0,0
2596-2011,0,0,0,0,0,0,0,0,0,0,0
2596-2012,1,0,8,1,0,0,0,1,1,2,0
2596-2013,0,0,0,0,0,0,0,0,0,0,0
2596-2014,0,0,0,0,0,0,0,0,0,0,0
2597-2007,0,0,0,0,0,0,0,0,0,0,0
2597-2008,2,0,6,0,0,0,2,0,0,0,0
2597-2009,0,0,0,0,0,0,0,0,0,0,0
2597-2010,2,0,5,0,0,1,0,0,1,0,0
2597-2011,2,0,4,1,0,0,0,1,1,1,0
2597-2012,3,0,5,1,0,0,0,1,1,1,0
2597-2013,7,0,15,2,0,0,0,3,3,2,0
2597-2014,6,0,20,0,0,0,1,3,2,0,1
2598-2007,0,0,0,0,0,0,0,0,0,0,0
2598-2008,1,0,3,0,0,0,1,0,0,0,0
2598-2009,1,0,3,0,0,0,1,0,0,0,0
2598-2010,2,0,6,2,0,0,2,0,0,3,0
2598-2011,0,0,0,0,0,0,0,0,0,0,0
2598-2012,3,2,5,1,0,0,0,1,1,1,0
2598-2013,0,0,0,0,0,0,0,0,0,0,0
2598-2014,0,0,0,0,0,0,0,0,0,0,0
2599-2007,0,0,0,0,0,0,0,0,0,0,0
2599-2008,2,1,5,0,0,0,0,1,1,0,0
2599-2009,0,0,0,0,0,0,0,0,0,0,0
2599-2010,2,0,8,0,0,0,2,0,0,0,0
2599-2011,6,0,11,0,0,0,4,0,0,0,0
2599-2012,3,0,7,0,0,0,1,0,0,0,0
2599-2013,0,0,0,0,0,0,0,0,0,0,0
2599-2014,0,0,0,0,0,0,0,0,0,0,0
2600-2007,1,0,3,0,0,0,0,1,0,0,1
2600-2008,0,0,0,0,0,0,0,0,0,0,0
2600-2009,0,0,0,0,0,0,0,0,0,0,0
2600-2010,0,0,0,0,0,0,0,0,0,0,0
2600-2011,2,1,5,0,0,0,0,1,0,0,1
2600-2012,0,0,0,0,0,0,0,0,0,0,0
2600-2013,5,1,10,0,0,0,1,1,1,0,0
2600-2014,3,1,11,0,0,0,0,2,1,0,1
2601-2007,1,0,3,0,0,0,1,0,0,0,0
2601-2008,3,0,7,2,0,0,0,2,0,2,2
2601-2009,3,0,8,2,0,0,2,1,0,3,1
2601-2010,5,0,17,4,0,0,2,3,2,7,1
2601-2011,3,0,9,1,0,0,0,2,0,1,2
2601-2012,1,0,3,1,0,0,0,1,0,2,1
2601-2013,5,2,11,1,0,0,0,3,2,1,1
2601-2014,3,1,7,0,0,0,0,2,2,0,0
2602-2007,2,0,4,2,0,0,2,0,0,5,0
2602-2008,0,0,0,0,0,0,0,0,0,0,0
2602-2009,4,1,9,3,0,0,3,0,0,4,0
2602-2010,3,1,5,1,0,1,1,0,1,1,0
2602-2011,7,4,11,1,0,0,2,0,0,1,0
2602-2012,18,9,30,4,0,0,2,3,3,6,0
2602-2013,5,0,12,1,0,0,2,1,0,2,1
2602-2014,6,2,12,0,0,0,3,0,0,0,0
2603-2007,0,0,0,0,0,0,0,0,0,0,0
2603-2008,0,0,0,0,0,0,0,0,0,0,0
2603-2009,0,0,0,0,0,0,0,0,0,0,0
2603-2010,0,0,0,0,0,0,0,0,0,0,0
2603-2011,2,0,4,1,0,0,0,1,1,1,0
2603-2012,3,1,6,0,0,0,1,0,0,0,0
2603-2013,3,0,6,0,0,0,0,1,1,0,0
2603-2014,1,0,3,0,0,0,0,1,1,0,0
2604-2007,0,0,0,0,0,0,0,0,0,0,0
2604-2008,0,0,0,0,0,0,0,0,0,0,0
2604-2009,0,0,0,0,0,0,0,0,0,0,0
2604-2010,0,0,0,0,0,0,0,0,0,0,0
2604-2011,0,0,0,0,0,0,0,0,0,0,0
2604-2012,0,0,0,0,0,0,0,0,0,0,0
2604-2013,0,0,0,0,0,0,0,0,0,0,0
2604-2014,2,1,2,1,0,0,0,1,1,2,0
2605-2007,0,0,0,0,0,0,0,0,0,0,0
2605-2008,0,0,0,0,0,0,0,0,0,0,0
2605-2009,1,0,2,0,0,0,1,0,0,0,0
2605-2010,2,0,4,1,0,0,2,0,0,1,0
2605-2011,2,0,5,0,0,0,2,0,0,0,0
2605-2012,2,0,4,0,0,0,0,2,2,0,0
2605-2013,9,0,11,2,0,0,1,3,3,1,0
2605-2014,0,0,0,0,0,0,0,0,0,0,0
2606-2007,0,0,0,0,0,0,0,0,0,0,0
2606-2008,0,0,0,0,0,0,0,0,0,0,0
2606-2009,0,0,0,0,0,0,0,0,0,0,0
2606-2010,0,0,0,0,0,0,0,0,0,0,0
2606-2011,0,0,0,0,0,0,0,0,0,0,0
2606-2012,0,0,0,0,0,0,0,0,0,0,0
2606-2013,0,0,0,0,0,0,0,0,0,0,0
2606-2014,11,7,7,2,0,0,0,3,3,5,0
2607-2007,0,0,0,0,0,0,0,0,0,0,0
2607-2008,0,0,0,0,0,0,0,0,0,0,0
2607-2009,0,0,0,0,0,0,0,0,0,0,0
2607-2010,0,0,0,0,0,0,0,0,0,0,0
2607-2011,5,2,11,0,0,1,1,0,0,0,0
2607-2012,10,6,23,1,0,1,2,1,0,6,1
2607-2013,8,3,15,2,0,2,0,2,2,2,0
2607-2014,14,6,33,5,1,4,0,3,1,14,2
2608-2007,0,0,0,0,0,0,0,0,0,0,0
2608-2008,0,0,0,0,0,0,0,0,0,0,0
2608-2009,3,1,5,1,0,0,0,1,1,1,0
2608-2010,7,1,17,1,0,0,2,1,1,1,0
2608-2011,5,0,17,1,0,0,2,1,1,1,0
2608-2012,7,2,8,1,0,0,0,2,2,3,0
2608-2013,6,1,12,1,0,0,1,1,1,1,0
2608-2014,5,0,11,1,0,0,0,2,2,2,0
2609-2007,0,0,0,0,0,0,0,0,0,0,0
2609-2008,0,0,0,0,0,0,0,0,0,0,0
2609-2009,0,0,0,0,0,0,0,0,0,0,0
2609-2010,5,0,9,1,0,0,1,1,1,2,0
2609-2011,1,0,5,0,0,0,0,1,0,0,1
2609-2012,3,0,5,0,0,0,0,1,1,0,0
2609-2013,0,0,0,0,0,0,0,0,0,0,0
2609-2014,0,0,0,0,0,0,0,0,0,0,0
2611-2007,0,0,0,0,0,0,0,0,0,0,0
2611-2008,0,0,0,0,0,0,0,0,0,0,0
2611-2009,2,0,6,1,0,0,0,1,1,2,0
2611-2010,0,0,0,0,0,0,0,0,0,0,0
2611-2011,0,0,0,0,0,0,0,0,0,0,0
2611-2012,5,0,10,1,0,0,0,2,2,1,0
2611-2013,3,1,8,1,0,0,0,1,1,3,0
2611-2014,4,1,8,1,0,0,0,1,1,1,0
2612-2007,0,0,0,0,0,0,0,0,0,0,0
2612-2008,0,0,0,0,0,0,0,0,0,0,0
2612-2009,0,0,0,0,0,0,0,0,0,0,0
2612-2010,0,0,0,0,0,0,0,0,0,0,0
2612-2011,3,2,5,0,0,0,0,1,1,0,0
2612-2012,0,0,0,0,0,0,0,0,0,0,0
2612-2013,6,5,5,0,0,0,0,1,1,0,0
2612-2014,6,3,11,2,0,0,0,2,2,3,0
2613-2007,0,0,0,0,0,0,0,0,0,0,0
2613-2008,0,0,0,0,0,0,0,0,0,0,0
2613-2009,0,0,0,0,0,0,0,0,0,0,0
2613-2010,0,0,0,0,0,0,0,0,0,0,0
2613-2011,6,2,10,1,0,0,1,1,1,3,0
2613-2012,4,0,6,0,0,0,2,0,0,0,0
2613-2013,0,0,0,0,0,0,0,0,0,0,0
2613-2014,0,0,0,0,0,0,0,0,0,0,0
2614-2007,0,0,0,0,0,0,0,0,0,0,0
2614-2008,0,0,0,0,0,0,0,0,0,0,0
2614-2009,0,0,0,0,0,0,0,0,0,0,0
2614-2010,0,0,0,0,0,0,0,0,0,0,0
2614-2011,0,0,0,0,0,0,0,0,0,0,0
2614-2012,6,4,9,1,0,0,1,1,1,3,0
2614-2013,17,12,25,3,0,3,0,2,2,5,0
2614-2014,18,13,26,1,0,2,1,2,2,3,0
2616-2007,0,0,0,0,0,0,0,0,0,0,0
2616-2008,0,0,0,0,0,0,0,0,0,0,0
2616-2009,0,0,0,0,0,0,0,0,0,0,0
2616-2010,3,0,8,0,0,0,0,1,0,0,1
2616-2011,0,0,0,0,0,0,0,0,0,0,0
2616-2012,0,0,0,0,0,0,0,0,0,0,0
2616-2013,2,0,3,0,0,0,0,1,0,0,1
2616-2014,4,0,15,0,0,0,0,2,0,0,2
2618-2007,0,0,0,0,0,0,0,0,0,0,0
2618-2008,0,0,0,0,0,0,0,0,0,0,0
2618-2009,0,0,0,0,0,0,0,0,0,0,0
2618-2010,2,1,5,0,0,0,0,1,1,0,0
2618-2011,2,1,5,0,0,0,0,1,1,0,0
2618-2012,0,0,0,0,0,0,0,0,0,0,0
2618-2013,0,0,0,0,0,0,0,0,0,0,0
2618-2014,5,3,7,2,0,0,0,2,2,2,0
2619-2007,0,0,0,0,0,0,0,0,0,0,0
2619-2008,20,6,30,0,0,3,0,0,0,0,0
2619-2009,5,2,10,1,0,0,0,1,0,2,1
2619-2010,18,0,60,0,0,7,0,0,0,0,0
2619-2011,6,0,15,0,0,1,0,1,0,0,1
2619-2012,9,1,20,0,0,2,0,1,0,0,1
2619-2013,6,2,17,1,0,3,0,0,0,1,0
2619-2014,4,2,12,1,0,2,0,0,0,1,0
2620-2007,0,0,0,0,0,0,0,0,0,0,0
2620-2008,0,0,0,0,0,0,0,0,0,0,0
2620-2009,0,0,0,0,0,0,0,0,0,0,0
2620-2010,3,0,8,1,0,0,0,1,1,2,0
2620-2011,7,0,8,2,0,0,0,2,2,3,0
2620-2012,5,3,7,1,0,0,0,1,1,1,0
2620-2013,2,0,7,1,0,0,0,1,1,4,0
2620-2014,7,3,10,1,0,0,0,1,1,3,0
2621-2007,0,0,0,0,0,0,0,0,0,0,0
2621-2008,0,0,0,0,0,0,0,0,0,0,0
2621-2009,0,0,0,0,0,0,0,0,0,0,0
2621-2010,0,0,0,0,0,0,0,0,0,0,0
2621-2011,0,0,0,0,0,0,0,0,0,0,0
2621-2012,0,0,0,0,0,0,0,0,0,0,0
2621-2013,2,0,7,0,0,0,0,1,0,0,1
2621-2014,0,0,0,0,0,0,0,0,0,0,0
2622-2007,0,0,0,0,0,0,0,0,0,0,0
2622-2008,6,2,11,2,0,2,0,1,2,5,0
2622-2009,0,0,0,0,0,0,0,0,0,0,0
2622-2010,0,0,0,0,0,0,0,0,0,0,0
2622-2011,0,0,0,0,0,0,0,0,0,0,0
2622-2012,0,0,0,0,0,0,0,0,0,0,0
2622-2013,0,0,0,0,0,0,0,0,0,0,0
2622-2014,0,0,0,0,0,0,0,0,0,0,0
2623-2007,0,0,0,0,0,0,0,0,0,0,0
2623-2008,0,0,0,0,0,0,0,0,0,0,0
2623-2009,0,0,0,0,0,0,0,0,0,0,0
2623-2010,1,0,4,0,0,0,0,1,1,0,0
2623-2011,4,1,7,1,0,0,0,1,1,3,0
2623-2012,8,3,14,2,0,0,0,2,2,4,0
2623-2013,1,0,8,0,0,0,1,0,0,0,0
2623-2014,0,0,0,0,0,0,0,0,0,0,0
2624-2007,0,0,0,0,0,0,0,0,0,0,0
2624-2008,0,0,0,0,0,0,0,0,0,0,0
2624-2009,0,0,0,0,0,0,0,0,0,0,0
2624-2010,0,0,0,0,0,0,0,0,0,0,0
2624-2011,3,1,8,1,0,0,0,1,1,3,0
2624-2012,0,0,0,0,0,0,0,0,0,0,0
2624-2013,0,0,0,0,0,0,0,0,0,0,0
2624-2014,0,0,0,0,0,0,0,0,0,0,0
2625-2007,1,0,4,1,0,0,1,0,0,1,0
2625-2008,0,0,0,0,0,0,0,0,0,0,0
2625-2009,1,0,4,1,0,0,0,1,0,2,1
2625-2010,5,3,11,1,0,0,0,1,1,2,0
2625-2011,1,0,6,1,0,0,0,1,1,3,0
2625-2012,0,0,0,0,0,0,0,0,0,0,0
2625-2013,0,0,0,0,0,0,0,0,0,0,0
2625-2014,0,0,0,0,0,0,0,0,0,0,0
2626-2007,0,0,0,0,0,0,0,0,0,0,0
2626-2008,0,0,0,0,0,0,0,0,0,0,0
2626-2009,0,0,0,0,0,0,0,0,0,0,0
2626-2010,4,0,8,0,0,0,0,1,1,0,0
2626-2011,3,2,5,1,0,0,0,1,1,2,0
2626-2012,0,0,0,0,0,0,0,0,0,0,0
2626-2013,19,9,36,4,0,0,0,4,4,6,0
2626-2014,10,5,19,1,0,0,0,2,0,3,2
2627-2007,1,0,2,0,0,0,1,0,0,0,0
2627-2008,2,0,3,0,0,0,1,0,0,0,0
2627-2009,0,0,0,0,0,0,0,0,0,0,0
2627-2010,0,0,0,0,0,0,0,0,0,0,0
2627-2011,0,0,0,0,0,0,0,0,0,0,0
2627-2012,6,2,7,1,0,0,2,0,0,2,0
2627-2013,17,4,28,2,0,0,4,2,2,2,0
2627-2014,13,3,23,2,0,0,2,3,2,3,1
2628-2007,0,0,0,0,0,0,0,0,0,0,0
2628-2008,0,0,0,0,0,0,0,0,0,0,0
2628-2009,0,0,0,0,0,0,0,0,0,0,0
2628-2010,0,0,0,0,0,0,0,0,0,0,0
2628-2011,0,0,0,0,0,0,0,0,0,0,0
2628-2012,0,0,0,0,0,0,0,0,0,0,0
2628-2013,2,0,3,1,0,0,0,1,1,3,0
2628-2014,3,0,14,1,0,0,2,0,0,1,0
2629-2007,0,0,0,0,0,0,0,0,0,0,0
2629-2008,0,0,0,0,0,0,0,0,0,0,0
2629-2009,0,0,0,0,0,0,0,0,0,0,0
2629-2010,7,3,17,2,0,0,0,2,1,2,1
2629-2011,4,2,9,1,0,0,0,1,1,5,0
2629-2012,0,0,0,0,0,0,0,0,0,0,0
2629-2013,6,0,12,0,0,0,0,2,2,0,0
2629-2014,11,3,18,1,0,0,0,2,1,8,1
2630-2007,1,0,4,0,0,1,0,0,1,0,0
2630-2008,4,2,11,0,0,1,1,0,1,0,0
2630-2009,2,1,6,1,0,0,0,1,0,2,1
2630-2010,0,0,0,0,0,0,0,0,0,0,0
2630-2011,1,0,5,0,0,0,1,0,0,0,0
2630-2012,0,0,0,0,0,0,0,0,0,0,0
2630-2013,1,0,5,1,0,0,0,1,1,2,0
2630-2014,1,0,4,0,0,0,0,1,0,0,1
2631-2007,0,0,0,0,0,0,0,0,0,0,0
2631-2008,2,1,3,1,0,0,0,1,1,1,0
2631-2009,0,0,0,0,0,0,0,0,0,0,0
2631-2010,4,0,9,0,0,1,1,0,1,0,0
2631-2011,0,0,0,0,0,0,0,0,0,0,0
2631-2012,3,0,5,0,0,0,0,1,0,0,1
2631-2013,2,1,2,0,0,0,1,0,0,0,0
2631-2014,7,1,11,0,0,0,2,1,1,0,0
2632-2007,0,0,0,0,0,0,0,0,0,0,0
2632-2008,0,0,0,0,0,0,0,0,0,0,0
2632-2009,0,0,0,0,0,0,0,0,0,0,0
2632-2010,0,0,0,0,0,0,0,0,0,0,0
2632-2011,0,0,0,0,0,0,0,0,0,0,0
2632-2012,0,0,0,0,0,0,0,0,0,0,0
2632-2013,0,0,0,0,0,0,0,0,0,0,0
2632-2014,3,2,3,0,0,0,0,1,1,0,0
2633-2007,0,0,0,0,0,0,0,0,0,0,0
2633-2008,0,0,0,0,0,0,0,0,0,0,0
2633-2009,0,0,0,0,0,0,0,0,0,0,0
2633-2010,0,0,0,0,0,0,0,0,0,0,0
2633-2011,0,0,0,0,0,0,0,0,0,0,0
2633-2012,0,0,0,0,0,0,0,0,0,0,0
2633-2013,6,2,15,1,0,0,1,2,1,1,1
2633-2014,0,0,0,0,0,0,0,0,0,0,0
2635-2007,0,0,0,0,0,0,0,0,0,0,0
2635-2008,0,0,0,0,0,0,0,0,0,0,0
2635-2009,0,0,0,0,0,0,0,0,0,0,0
2635-2010,2,0,5,0,0,0,1,0,0,0,0
2635-2011,4,0,8,2,0,0,0,2,2,1,0
2635-2012,0,0,0,0,0,0,0,0,0,0,0
2635-2013,3,0,9,1,0,0,0,2,2,2,0
2635-2014,0,0,0,0,0,0,0,0,0,0,0
2638-2007,0,0,0,0,0,0,0,0,0,0,0
2638-2008,0,0,0,0,0,0,0,0,0,0,0
2638-2009,0,0,0,0,0,0,0,0,0,0,0
2638-2010,0,0,0,0,0,0,0,0,0,0,0
2638-2011,0,0,0,0,0,0,0,0,0,0,0
2638-2012,0,0,0,0,0,0,0,0,0,0,0
2638-2013,2,0,4,0,0,0,0,1,1,0,0
2638-2014,0,0,0,0,0,0,0,0,0,0,0
2639-2007,0,0,0,0,0,0,0,0,0,0,0
2639-2008,0,0,0,0,0,0,0,0,0,0,0
2639-2009,5,2,15,1,0,1,2,0,0,1,0
2639-2010,2,1,6,0,0,0,0,1,1,0,0
2639-2011,0,0,0,0,0,0,0,0,0,0,0
2639-2012,0,0,0,0,0,0,0,0,0,0,0
2639-2013,0,0,0,0,0,0,0,0,0,0,0
2639-2014,3,2,5,1,0,0,0,1,1,2,0
2640-2007,3,0,6,0,0,0,3,0,0,0,0
2640-2008,2,0,3,0,0,0,1,0,0,0,0
2640-2009,8,0,11,3,0,0,2,1,1,3,0
2640-2010,0,0,0,0,0,0,0,0,0,0,0
2640-2011,2,1,3,1,0,0,1,0,0,1,0
2640-2012,3,0,5,2,0,0,1,1,1,8,0
2640-2013,10,0,11,1,0,0,2,2,1,1,1
2640-2014,6,1,12,1,0,0,1,2,1,2,1
2641-2007,0,0,0,0,0,0,0,0,0,0,0
2641-2008,0,0,0,0,0,0,0,0,0,0,0
2641-2009,0,0,0,0,0,0,0,0,0,0,0
2641-2010,0,0,0,0,0,0,0,0,0,0,0
2641-2011,4,0,8,0,0,0,0,2,1,0,1
2641-2012,3,0,4,0,0,0,0,1,0,0,1
2641-2013,0,0,0,0,0,0,0,0,0,0,0
2641-2014,0,0,0,0,0,0,0,0,0,0,0
2642-2007,0,0,0,0,0,0,0,0,0,0,0
2642-2008,0,0,0,0,0,0,0,0,0,0,0
2642-2009,0,0,0,0,0,0,0,0,0,0,0
2642-2010,2,1,4,1,0,0,1,0,0,2,0
2642-2011,4,1,7,1,0,0,0,1,1,3,0
2642-2012,3,1,6,1,0,0,0,1,1,2,0
2642-2013,0,0,0,0,0,0,0,0,0,0,0
2642-2014,0,0,0,0,0,0,0,0,0,0,0
2643-2007,0,0,0,0,0,0,0,0,0,0,0
2643-2008,0,0,0,0,0,0,0,0,0,0,0
2643-2009,2,0,4,1,0,0,0,1,1,3,0
2643-2010,2,0,4,1,0,0,0,1,1,1,0
2643-2011,7,1,17,1,1,0,0,3,3,1,0
2643-2012,0,0,0,0,0,0,0,0,0,0,0
2643-2013,2,0,6,0,0,0,0,1,1,0,0
2643-2014,1,0,4,0,0,0,0,1,0,0,1
2645-2007,0,0,0,0,0,0,0,0,0,0,0
2645-2008,0,0,0,0,0,0,0,0,0,0,0
2645-2009,1,0,3,0,0,0,1,0,0,0,0
2645-2010,7,2,14,2,0,0,1,2,2,2,0
2645-2011,5,1,9,1,0,0,0,2,2,5,0
2645-2012,9,4,14,1,0,1,1,1,1,5,0
2645-2013,16,8,21,3,0,0,0,4,4,16,0
2645-2014,1,0,3,0,0,0,0,1,1,0,0
2646-2007,0,0,0,0,0,0,0,0,0,0,0
2646-2008,0,0,0,0,0,0,0,0,0,0,0
2646-2009,0,0,0,0,0,0,0,0,0,0,0
2646-2010,0,0,0,0,0,0,0,0,0,0,0
2646-2011,0,0,0,0,0,0,0,0,0,0,0
2646-2012,2,0,3,1,0,0,0,1,0,1,1
2646-2013,0,0,0,0,0,0,0,0,0,0,0
2646-2014,0,0,0,0,0,0,0,0,0,0,0
2648-2007,0,0,0,0,0,0,0,0,0,0,0
2648-2008,0,0,0,0,0,0,0,0,0,0,0
2648-2009,0,0,0,0,0,0,0,0,0,0,0
2648-2010,1,0,3,1,0,0,0,1,1,5,0
2648-2011,2,0,9,1,0,0,0,2,2,1,0
2648-2012,0,0,0,0,0,0,0,0,0,0,0
2648-2013,0,0,0,0,0,0,0,0,0,0,0
2648-2014,0,0,0,0,0,0,0,0,0,0,0
2649-2007,0,0,0,0,0,0,0,0,0,0,0
2649-2008,0,0,0,0,0,0,0,0,0,0,0
2649-2009,0,0,0,0,0,0,0,0,0,0,0
2649-2010,0,0,0,0,0,0,0,0,0,0,0
2649-2011,0,0,0,0,0,0,0,0,0,0,0
2649-2012,5,0,13,1,0,0,0,2,2,1,0
2649-2013,0,0,0,0,0,0,0,0,0,0,0
2649-2014,3,0,6,1,0,0,0,1,1,2,0
2650-2007,1,0,2,1,0,0,0,1,0,1,1
2650-2008,0,0,0,0,0,0,0,0,0,0,0
2650-2009,1,0,2,0,0,0,0,1,1,0,0
2650-2010,0,0,0,0,0,0,0,0,0,0,0
2650-2011,1,0,3,1,0,0,0,1,1,2,0
2650-2012,0,0,0,0,0,0,0,0,0,0,0
2650-2013,0,0,0,0,0,0,0,0,0,0,0
2650-2014,1,0,4,1,0,0,0,1,1,2,0
2651-2007,0,0,0,0,0,0,0,0,0,0,0
2651-2008,1,0,4,1,0,0,0,1,0,2,1
2651-2009,4,0,17,2,0,0,0,4,2,5,2
2651-2010,8,0,16,1,0,0,2,2,1,2,1
2651-2011,5,0,12,2,0,0,0,3,2,2,1
2651-2012,3,2,5,1,0,0,0,1,1,7,0
2651-2013,6,0,10,0,0,0,0,2,1,0,1
2651-2014,2,0,4,1,0,0,0,1,1,1,0
2652-2007,0,0,0,0,0,0,0,0,0,0,0
2652-2008,0,0,0,0,0,0,0,0,0,0,0
2652-2009,2,0,4,1,0,0,0,1,0,4,1
2652-2010,0,0,0,0,0,0,0,0,0,0,0
2652-2011,2,0,3,1,0,0,0,1,1,6,0
2652-2012,2,0,5,1,0,0,0,1,1,5,0
2652-2013,4,0,4,2,0,0,0,2,2,3,0
2652-2014,3,0,8,2,0,0,0,2,1,2,1
2653-2007,0,0,0,0,0,0,0,0,0,0,0
2653-2008,1,0,4,0,0,0,1,0,0,0,0
2653-2009,2,0,3,0,0,0,0,1,1,0,0
2653-2010,1,0,3,1,0,0,0,1,0,1,1
2653-2011,6,2,12,3,0,0,1,2,2,4,0
2653-2012,2,1,3,0,0,0,1,0,0,0,0
2653-2013,13,3,24,0,0,0,3,2,2,0,0
2653-2014,0,0,0,0,0,0,0,0,0,0,0
2654-2007,0,0,0,0,0,0,0,0,0,0,0
2654-2008,0,0,0,0,0,0,0,0,0,0,0
2654-2009,10,4,26,1,0,0,1,2,1,1,1
2654-2010,5,4,14,1,0,0,0,1,1,1,0
2654-2011,5,4,6,1,0,0,0,1,1,1,0
2654-2012,4,3,4,0,1,0,0,0,0,0,0
2654-2013,15,13,28,1,1,0,0,1,1,1,0
2654-2014,0,0,0,0,0,0,0,0,0,0,0
2655-2007,0,0,0,0,0,0,0,0,0,0,0
2655-2008,1,0,3,0,0,0,1,0,0,0,0
2655-2009,0,0,0,0,0,0,0,0,0,0,0
2655-2010,0,0,0,0,0,0,0,0,0,0,0
2655-2011,0,0,0,0,0,0,0,0,0,0,0
2655-2012,0,0,0,0,0,0,0,0,0,0,0
2655-2013,0,0,0,0,0,0,0,0,0,0,0
2655-2014,2,0,5,1,0,0,0,1,0,2,1
2656-2007,2,1,6,1,0,0,0,1,1,1,0
2656-2008,4,1,10,0,0,0,0,1,1,0,0
2656-2009,0,0,0,0,0,0,0,0,0,0,0
2656-2010,0,0,0,0,0,0,0,0,0,0,0
2656-2011,0,0,0,0,0,0,0,0,0,0,0
2656-2012,0,0,0,0,0,0,0,0,0,0,0
2656-2013,0,0,0,0,0,0,0,0,0,0,0
2656-2014,0,0,0,0,0,0,0,0,0,0,0
2657-2007,0,0,0,0,0,0,0,0,0,0,0
2657-2008,0,0,0,0,0,0,0,0,0,0,0
2657-2009,0,0,0,0,0,0,0,0,0,0,0
2657-2010,3,0,10,1,0,0,1,2,2,3,0
2657-2011,0,0,0,0,0,0,0,0,0,0,0
2657-2012,2,0,5,2,0,0,0,2,2,2,0
2657-2013,2,0,6,1,0,0,0,2,2,3,0
2657-2014,2,1,4,1,0,0,0,1,1,1,0
2658-2007,0,0,0,0,0,0,0,0,0,0,0
2658-2008,0,0,0,0,0,0,0,0,0,0,0
2658-2009,0,0,0,0,0,0,0,0,0,0,0
2658-2010,0,0,0,0,0,0,0,0,0,0,0
2658-2011,0,0,0,0,0,0,0,0,0,0,0
2658-2012,0,0,0,0,0,0,0,0,0,0,0
2658-2013,0,0,0,0,0,0,0,0,0,0,0
2658-2014,3,0,19,1,0,0,0,2,2,1,0
2659-2007,0,0,0,0,0,0,0,0,0,0,0
2659-2008,0,0,0,0,0,0,0,0,0,0,0
2659-2009,0,0,0,0,0,0,0,0,0,0,0
2659-2010,0,0,0,0,0,0,0,0,0,0,0
2659-2011,11,7,20,1,0,0,3,1,1,1,0
2659-2012,13,8,23,1,0,0,4,1,1,1,0
2659-2013,8,4,16,0,0,0,3,1,1,0,0
2659-2014,2,0,9,1,0,0,1,1,1,1,0
2660-2007,0,0,0,0,0,0,0,0,0,0,0
2660-2008,0,0,0,0,0,0,0,0,0,0,0
2660-2009,3,0,4,1,0,0,0,1,0,3,1
2660-2010,0,0,0,0,0,0,0,0,0,0,0
2660-2011,4,0,7,0,0,0,0,1,1,0,0
2660-2012,1,0,2,0,0,0,1,0,0,0,0
2660-2013,2,0,4,0,0,0,0,1,0,0,1
2660-2014,5,0,13,1,0,0,0,2,1,1,1
2661-2007,0,0,0,0,0,0,0,0,0,0,0
2661-2008,0,0,0,0,0,0,0,0,0,0,0
2661-2009,0,0,0,0,0,0,0,0,0,0,0
2661-2010,0,0,0,0,0,0,0,0,0,0,0
2661-2011,3,0,6,1,0,0,0,1,1,1,0
2661-2012,2,0,7,1,0,0,0,1,1,1,0
2661-2013,2,0,5,0,0,0,0,1,1,0,0
2661-2014,22,1,48,2,0,0,0,6,4,5,2
2662-2007,0,0,0,0,0,0,0,0,0,0,0
2662-2008,0,0,0,0,0,0,0,0,0,0,0
2662-2009,8,0,14,1,0,1,2,0,1,2,0
2662-2010,9,0,14,0,0,0,1,2,1,0,1
2662-2011,4,0,10,0,1,0,1,0,0,0,0
2662-2012,11,0,18,0,0,0,2,2,1,0,1
2662-2013,1,0,4,1,0,0,1,0,0,1,0
2662-2014,4,2,11,0,0,1,1,0,0,0,0
2663-2007,2,1,5,0,0,0,0,1,1,0,0
2663-2008,2,0,6,0,0,0,0,1,1,0,0
2663-2009,0,0,0,0,0,0,0,0,0,0,0
2663-2010,2,0,5,1,0,0,0,1,1,1,0
2663-2011,16,1,31,2,1,0,0,5,5,4,0
2663-2012,6,0,12,1,0,0,0,2,2,2,0
2663-2013,5,1,6,0,0,0,0,1,1,0,0
2663-2014,2,0,6,1,0,0,0,1,1,2,0
2664-2007,0,0,0,0,0,0,0,0,0,0,0
2664-2008,0,0,0,0,0,0,0,0,0,0,0
2664-2009,0,0,0,0,0,0,0,0,0,0,0
2664-2010,0,0,0,0,0,0,0,0,0,0,0
2664-2011,3,2,5,1,0,0,0,1,1,1,0
2664-2012,0,0,0,0,0,0,0,0,0,0,0
2664-2013,0,0,0,0,0,0,0,0,0,0,0
2664-2014,3,2,3,0,0,0,0,1,1,0,0
2665-2007,0,0,0,0,0,0,0,0,0,0,0
2665-2008,5,0,12,0,0,1,0,2,2,0,0
2665-2009,1,0,5,1,0,0,0,1,1,3,0
2665-2010,0,0,0,0,0,0,0,0,0,0,0
2665-2011,5,1,12,2,0,0,0,3,3,4,0
2665-2012,8,2,19,3,0,0,1,3,3,4,0
2665-2013,8,2,25,1,0,0,0,5,5,1,0
2665-2014,14,1,40,1,0,1,4,3,2,1,1
2666-2007,0,0,0,0,0,0,0,0,0,0,0
