CLAVE,PUB_YEAR,CITED_DOCS,CITES_3Y,AFFILIATIONS,AUTHORS,INTL_AFIL,Q1Q2,BOOK,CHAPTER,CONFERENCE,JOURNAL,DOCS,CITE_SCORE,BASE_YEAR,YEAR_N
1388,2010,3,3,9,42,0,3,0,2,0,4,6,0.5,2009,2
1388,2011,0,0,4,12,2,1,0,0,0,2,2,0,2009,3
1388,2012,2,3,7,25,0,3,0,0,0,3,3,1,2009,4
1388,2013,0,0,4,31,0,0,0,0,4,0,4,0,2009,5
1393,2009,0,0,3,7,1,0,0,0,2,0,2,0,2009,1
1393,2010,1,2,5,11,1,0,0,0,4,0,4,0.5,2009,2
1393,2011,0,0,2,6,0,0,0,0,2,0,2,0,2009,3
1393,2012,0,0,3,10,0,0,0,0,3,0,3,0,2009,4
1393,2013,1,3,3,8,1,1,0,0,1,1,2,1.5,2009,5
1394,2009,1,1,3,6,0,1,0,0,0,2,2,0.5,2009,1
1394,2010,2,4,4,13,0,2,0,0,0,2,2,2,2009,2
1394,2011,3,2,8,24,0,3,0,0,0,4,4,0.5,2009,3
1394,2012,1,1,3,6,0,1,0,0,0,1,1,1,2009,4
1394,2013,0,0,7,15,2,2,0,0,0,2,2,0,2009,5
1398,2009,1,4,8,13,2,1,0,0,2,1,3,1.333,2009,1
1398,2010,1,1,6,11,1,0,0,0,2,1,3,0.333,2009,2
1398,2011,6,5,19,33,0,1,0,0,8,1,9,0.556,2009,3
1398,2012,3,5,13,21,2,2,0,0,1,4,5,1,2009,4
1398,2013,2,2,21,39,1,4,0,0,4,5,9,0.222,2009,5
1401,2009,1,2,11,30,0,4,0,1,0,4,5,0.4,2009,1
1401,2010,0,0,3,8,0,2,0,0,0,2,2,0,2009,2
1401,2011,1,1,3,9,1,2,0,0,0,2,2,0.5,2009,3
1401,2012,0,0,1,5,0,1,0,0,0,1,1,0,2009,4
1401,2013,3,3,11,32,0,8,0,0,0,8,8,0.375,2009,5
1402,2009,1,3,13,29,0,1,0,4,0,1,5,0.6,2009,1
1402,2010,1,2,16,39,1,3,0,7,0,1,8,0.25,2009,2
1402,2011,2,2,9,19,2,2,0,1,1,1,3,0.667,2009,3
1402,2012,0,0,1,5,0,0,1,0,0,0,1,0,2009,4
1402,2013,5,9,18,37,0,1,0,5,0,1,6,1.5,2009,5
1406,2009,0,0,7,11,1,0,0,0,3,0,3,0,2009,1
1406,2010,1,1,9,19,2,2,0,0,2,2,4,0.25,2009,2
1406,2011,0,0,5,12,0,2,0,0,0,3,3,0,2009,3
1406,2012,0,0,3,5,0,0,0,0,0,1,1,0,2009,4
1406,2013,0,0,8,17,0,0,1,0,1,2,4,0,2009,5
1411,2009,2,5,5,10,0,3,0,2,1,1,4,1.25,2009,1
1411,2010,5,5,14,32,4,3,0,2,4,1,7,0.714,2009,2
1411,2011,2,4,9,21,4,1,0,0,3,1,4,1,2009,3
1411,2012,6,11,24,65,12,1,0,0,8,3,11,1,2009,4
1411,2013,2,5,9,22,3,3,0,1,1,3,5,1,2009,5
1412,2009,4,9,15,24,3,3,0,0,2,3,5,1.8,2009,1
1412,2010,6,8,31,50,13,3,0,0,6,4,10,0.8,2009,2
1412,2011,2,4,14,30,2,1,1,0,3,1,5,0.8,2009,3
1412,2012,3,5,10,23,4,1,0,0,3,1,4,1.25,2009,4
1412,2013,2,10,5,23,1,1,0,0,3,1,4,2.5,2009,5
1418,2009,1,1,3,9,1,1,0,1,0,1,2,0.5,2009,1
1418,2010,1,1,10,31,3,1,0,3,0,2,5,0.2,2009,2
1418,2011,0,0,8,14,5,0,0,0,1,1,2,0,2009,3
1418,2012,1,1,7,15,0,3,0,0,0,3,3,0.333,2009,4
1418,2013,4,5,7,19,0,4,0,0,0,4,4,1.25,2009,5
1419,2009,1,1,8,13,1,2,0,0,4,2,6,0.167,2009,1
1419,2010,2,3,9,11,2,1,0,0,5,1,6,0.5,2009,2
1419,2011,1,1,6,7,3,1,0,0,2,1,3,0.333,2009,3
1419,2012,0,0,7,7,2,0,0,0,1,2,3,0,2009,4
1419,2013,0,0,10,15,3,2,0,0,4,2,6,0,2009,5
1420,2009,0,0,2,5,0,0,0,0,1,0,1,0,2009,1
1420,2010,0,0,4,7,0,1,0,0,0,2,2,0,2009,2
1420,2011,1,1,8,22,0,0,0,0,2,1,3,0.333,2009,3
1420,2012,1,1,5,7,0,1,0,1,1,0,2,0.5,2009,4
1420,2013,2,3,8,16,0,2,0,2,0,1,3,1,2009,5
1422,2009,0,0,6,14,2,1,0,0,1,1,2,0,2009,1
1422,2010,0,0,10,17,2,0,0,0,3,0,3,0,2009,2
1422,2011,1,1,11,26,2,3,0,1,1,3,5,0.2,2009,3
1422,2012,1,1,5,14,1,1,0,0,1,2,3,0.333,2009,4
1422,2013,4,13,8,30,0,3,0,1,3,4,8,1.625,2009,5
1424,2009,0,0,5,15,0,1,0,0,3,1,4,0,2009,1
1424,2010,4,10,10,22,0,1,0,0,4,2,6,1.667,2009,2
1424,2011,2,2,3,8,0,1,0,0,1,1,2,1,2009,3
1424,2012,1,4,3,9,0,1,0,0,0,2,2,2,2009,4
1424,2013,2,3,2,9,0,1,0,0,1,1,2,1.5,2009,5
1425,2009,1,2,2,3,0,1,0,1,0,0,1,2,2009,1
1425,2010,0,0,3,4,2,1,0,0,0,1,1,0,2009,2
1425,2011,1,1,3,6,0,2,0,0,0,2,2,0.5,2009,3
1425,2012,1,2,10,21,2,2,0,0,0,4,4,0.5,2009,4
1425,2013,0,0,3,8,0,1,0,0,0,2,2,0,2009,5
1426,2009,2,3,14,23,1,1,0,3,1,1,5,0.6,2009,1
1426,2010,3,14,13,17,2,3,1,0,0,4,5,2.8,2009,2
1426,2011,10,20,34,61,7,10,1,1,0,12,14,1.429,2009,3
1426,2012,5,14,15,29,5,6,0,0,0,7,7,2,2009,4
1426,2013,9,23,28,57,11,10,2,0,0,10,12,1.917,2009,5
1428,2009,0,0,6,11,0,2,0,1,0,1,2,0,2009,1
1428,2010,2,2,6,11,0,1,0,1,1,1,3,0.667,2009,2
1428,2011,1,3,6,15,0,2,1,0,0,2,3,1,2009,3
1428,2012,2,7,4,14,0,2,0,0,0,3,3,2.333,2009,4
1428,2013,0,0,2,2,0,0,0,0,0,1,1,0,2009,5
1429,2009,2,2,5,20,0,1,0,0,0,3,3,0.667,2009,1
1429,2010,1,1,5,12,0,2,0,0,0,2,2,0.5,2009,2
1429,2011,0,0,1,4,0,1,0,0,0,1,1,0,2009,3
1429,2012,0,0,1,7,0,0,0,0,0,1,1,0,2009,4
1429,2013,0,0,1,7,0,1,0,0,0,1,1,0,2009,5
1431,2009,3,4,12,23,2,4,0,0,1,4,5,0.8,2009,1
1431,2010,0,0,10,26,3,2,0,0,3,2,5,0,2009,2
1431,2011,2,3,7,20,1,5,0,0,0,5,5,0.6,2009,3
1431,2012,0,0,2,5,0,1,0,0,0,1,1,0,2009,4
1431,2013,3,6,10,21,1,5,0,0,0,5,5,1.2,2009,5
1433,2009,1,1,3,5,2,1,0,0,0,1,1,1,2009,1
1433,2010,2,1,6,13,3,2,0,0,0,3,3,0.333,2009,2
1433,2011,0,0,1,5,0,1,0,0,0,1,1,0,2009,3
1433,2012,1,1,3,9,1,0,0,0,0,2,2,0.5,2009,4
1433,2013,1,1,2,4,1,1,0,0,0,1,1,1,2009,5
1442,2009,0,0,8,12,0,1,0,0,0,3,3,0,2009,1
1442,2010,0,0,12,41,0,1,0,2,3,2,7,0,2009,2
1442,2011,3,11,30,61,1,3,0,2,1,9,12,0.917,2009,3
1442,2012,3,6,27,45,0,4,0,0,0,7,7,0.857,2009,4
1442,2013,5,8,20,36,0,3,0,1,0,6,7,1.143,2009,5
1445,2009,1,1,11,23,1,2,0,4,1,2,7,0.143,2009,1
1445,2010,1,4,5,15,0,1,0,0,1,3,4,1,2009,2
1445,2011,5,14,11,23,1,2,1,0,0,5,6,2.333,2009,3
1445,2012,4,10,5,14,0,3,0,0,0,4,4,2.5,2009,4
1445,2013,1,3,1,4,0,1,0,0,0,1,1,3,2009,5
1446,2009,1,2,3,3,0,0,0,0,1,0,1,2,2009,1
1446,2010,1,1,6,6,0,1,1,0,0,1,2,0.5,2009,2
1446,2011,4,7,15,22,2,0,0,0,5,1,6,1.167,2009,3
1446,2012,1,3,13,21,1,1,1,0,4,1,6,0.5,2009,4
1446,2013,0,0,3,4,1,1,0,0,0,1,1,0,2009,5
1454,2009,1,6,3,3,0,3,0,0,0,3,3,2,2009,1
1454,2010,0,0,1,2,0,0,0,0,1,0,1,0,2009,2
1454,2011,1,4,8,10,1,4,0,0,1,4,5,0.8,2009,3
1454,2012,1,1,3,4,0,1,0,0,1,1,2,0.5,2009,4
1454,2013,1,2,1,2,0,1,0,0,0,1,1,2,2009,5
1455,2009,0,0,4,8,0,0,0,0,2,0,2,0,2009,1
1455,2010,1,1,15,31,1,2,0,0,2,5,7,0.143,2009,2
1455,2011,2,1,7,14,1,2,0,0,1,2,3,0.333,2009,3
1455,2012,2,2,9,18,1,0,0,0,0,4,4,0.5,2009,4
1455,2013,0,0,14,27,1,0,0,0,3,4,7,0,2009,5
1456,2009,4,3,8,17,0,1,0,3,0,1,4,0.75,2009,1
1456,2010,0,0,10,16,0,0,0,4,0,0,4,0,2009,2
1456,2011,2,17,4,9,0,1,0,0,0,2,2,8.5,2009,3
1456,2012,5,11,16,31,0,4,0,0,0,8,8,1.375,2009,4
1456,2013,2,6,8,24,0,2,0,5,0,2,7,0.857,2009,5
1457,2009,9,11,38,83,0,10,0,0,4,12,16,0.688,2009,1
1457,2010,1,1,13,25,0,4,0,0,0,4,4,0.25,2009,2
1457,2011,1,1,10,22,0,3,0,0,1,4,5,0.2,2009,3
1457,2012,1,1,11,20,2,4,0,0,0,4,4,0.25,2009,4
1457,2013,1,1,6,13,0,2,0,0,1,2,3,0.333,2009,5
1458,2009,6,9,35,78,0,10,0,0,3,12,15,0.6,2009,1
1458,2010,0,0,9,19,0,3,0,0,0,3,3,0,2009,2
1458,2011,1,1,10,22,0,3,0,0,1,4,5,0.2,2009,3
1458,2012,1,1,11,20,2,4,0,0,0,4,4,0.25,2009,4
1458,2013,1,1,6,13,0,2,0,0,1,2,3,0.333,2009,5
1459,2009,1,1,34,86,27,3,0,0,1,3,4,0.25,2009,1
1459,2010,0,0,7,9,5,2,0,0,0,2,2,0,2009,2
1459,2011,0,0,17,32,6,3,0,0,3,3,6,0,2009,3
1459,2012,1,1,7,17,0,1,0,0,1,3,4,0.25,2009,4
1459,2013,0,0,4,8,1,0,0,0,2,0,2,0,2009,5
1461,2009,2,5,4,6,0,2,0,0,0,2,2,2.5,2009,1
1461,2010,3,5,7,11,0,3,0,0,0,3,3,1.667,2009,2
1461,2011,2,2,6,12,0,3,0,0,0,3,3,0.667,2009,3
1461,2012,2,7,20,38,0,2,0,0,3,3,6,1.167,2009,4
1461,2013,4,21,15,28,1,4,0,0,0,4,4,5.25,2009,5
1464,2009,1,3,4,8,0,3,0,0,0,3,3,1,2009,1
1464,2010,0,0,1,3,0,0,0,0,1,0,1,0,2009,2
1464,2011,2,6,13,20,4,4,0,0,3,4,7,0.857,2009,3
1464,2012,0,0,1,3,0,0,0,0,1,0,1,0,2009,4
1464,2013,1,4,12,18,1,6,0,0,1,6,7,0.571,2009,5
1469,2009,1,2,6,10,0,2,0,2,0,1,3,0.667,2009,1
1469,2010,1,1,11,16,0,2,0,1,2,2,5,0.2,2009,2
1469,2011,0,0,3,4,0,0,0,0,1,0,1,0,2009,3
1469,2012,1,2,7,10,0,1,0,0,0,2,2,1,2009,4
1469,2013,1,2,4,4,0,1,0,0,1,1,2,1,2009,5
1471,2009,0,0,4,7,1,1,0,0,0,1,1,0,2009,1
1471,2010,0,0,2,7,0,1,0,0,0,1,1,0,2009,2
1471,2011,1,1,10,25,2,2,0,0,1,3,4,0.25,2009,3
1471,2012,1,2,2,5,0,1,0,0,0,1,1,2,2009,4
1471,2013,1,1,22,51,8,6,0,0,0,7,7,0.143,2009,5
1472,2009,1,4,5,16,0,2,0,0,3,2,5,0.8,2009,1
1472,2010,0,0,5,16,0,1,0,0,2,3,5,0,2009,2
1472,2011,0,0,5,11,0,2,0,0,3,2,5,0,2009,3
1472,2012,0,0,1,4,0,0,0,0,1,0,1,0,2009,4
1472,2013,1,2,1,2,0,1,0,0,0,1,1,2,2009,5
1477,2009,0,0,6,5,0,1,0,3,2,0,5,0,2009,1
1477,2010,0,0,5,3,1,2,0,1,0,1,2,0,2009,2
1477,2011,0,0,11,12,6,2,0,3,1,0,4,0,2009,3
1477,2012,1,3,11,8,3,3,0,2,0,1,3,1,2009,4
1477,2013,0,0,4,4,1,0,0,1,0,1,2,0,2009,5
1479,2009,3,5,10,22,3,4,0,0,1,4,5,1,2009,1
1479,2010,3,4,13,23,0,6,0,0,0,7,7,0.571,2009,2
1479,2011,3,10,7,15,1,4,0,0,0,4,4,2.5,2009,3
1479,2012,9,17,25,51,5,10,0,0,1,11,12,1.417,2009,4
1479,2013,5,5,17,42,6,8,0,0,0,9,9,0.556,2009,5
1481,2009,1,1,6,9,0,2,0,0,0,2,2,0.5,2009,1
1481,2010,1,1,5,9,0,2,0,0,0,2,2,0.5,2009,2
1481,2011,1,2,3,3,0,0,0,0,1,0,1,2,2009,3
1481,2012,0,0,6,8,0,0,0,1,1,0,2,0,2009,4
1481,2013,0,0,3,6,0,0,0,0,0,1,1,0,2009,5
1489,2009,1,1,3,7,1,0,0,0,0,1,1,1,2009,1
1489,2010,0,0,2,7,1,0,0,0,0,1,1,0,2009,2
1489,2011,1,3,6,8,2,1,0,0,0,2,2,1.5,2009,3
1489,2012,0,0,3,13,0,0,0,0,0,2,2,0,2009,4
1489,2013,0,0,2,3,1,1,0,0,0,1,1,0,2009,5
1490,2009,7,13,23,34,12,5,0,0,0,8,8,1.625,2009,1
1490,2010,6,12,39,56,16,11,0,0,0,14,14,0.857,2009,2
1490,2011,3,7,26,44,13,7,0,0,0,9,9,0.778,2009,3
1490,2012,2,4,24,45,13,6,0,0,0,8,8,0.5,2009,4
1490,2013,6,9,21,34,12,7,0,0,0,7,7,1.286,2009,5
1492,2009,1,1,3,8,0,2,0,0,0,2,2,0.5,2009,1
1492,2010,1,2,1,2,0,1,0,0,0,1,1,2,2009,2
1492,2011,1,3,1,3,0,1,0,0,0,1,1,3,2009,3
1492,2012,0,0,3,8,0,0,2,0,0,0,2,0,2009,4
1492,2013,1,1,3,4,0,1,0,0,0,1,1,1,2009,5
1500,2009,0,0,8,21,2,1,0,0,2,1,3,0,2009,1
1500,2010,0,0,3,6,1,0,0,0,1,0,1,0,2009,2
1500,2011,0,0,7,26,1,1,0,0,3,1,4,0,2009,3
1500,2012,1,1,14,36,2,1,0,0,2,3,5,0.2,2009,4
1500,2013,4,4,21,84,1,8,0,3,3,8,14,0.286,2009,5
1501,2009,0,0,3,7,1,1,0,1,0,1,2,0,2009,1
1501,2010,0,0,2,5,1,1,0,0,0,1,1,0,2009,2
1501,2011,0,0,1,5,0,0,0,0,1,0,1,0,2009,3
1501,2012,0,0,3,9,0,1,0,0,1,1,2,0,2009,4
1501,2013,0,0,2,6,0,0,0,0,1,0,1,0,2009,5
1504,2009,0,0,1,4,0,0,0,0,0,1,1,0,2009,1
1504,2010,0,0,1,3,0,0,0,0,1,0,1,0,2009,2
1504,2011,0,0,4,11,0,2,0,0,0,3,3,0,2009,3
1504,2012,0,0,1,3,0,1,0,0,0,1,1,0,2009,4
1504,2013,0,0,2,4,0,0,0,0,1,0,1,0,2009,5
1507,2009,3,5,14,36,0,0,0,2,0,4,6,0.833,2009,1
1507,2010,4,3,10,44,0,1,0,3,2,2,7,0.429,2009,2
1507,2011,3,1,17,85,1,3,0,4,2,7,13,0.077,2009,3
1507,2012,1,2,7,34,0,2,0,0,0,5,5,0.4,2009,4
1507,2013,2,7,14,50,2,2,0,2,1,4,7,1,2009,5
1510,2009,1,2,1,5,0,0,0,0,0,1,1,2,2009,1
1510,2010,2,3,5,16,2,2,0,0,0,2,2,1.5,2009,2
1510,2011,1,1,3,11,0,0,0,0,1,1,2,0.5,2009,3
1510,2012,1,2,2,11,0,2,0,0,0,2,2,1,2009,4
1510,2013,0,0,1,3,0,1,0,0,0,1,1,0,2009,5
1512,2009,0,0,7,14,0,1,0,2,1,1,4,0,2009,1
1512,2010,1,2,8,26,0,4,0,4,3,1,8,0.25,2009,2
1512,2011,1,1,6,10,0,2,0,1,1,2,4,0.25,2009,3
1512,2012,1,1,6,13,0,3,0,1,0,2,3,0.333,2009,4
1512,2013,4,8,10,27,0,5,0,2,0,5,7,1.143,2009,5
1517,2009,2,1,7,12,1,2,0,1,1,2,4,0.25,2009,1
1517,2010,1,1,2,3,0,0,0,0,1,0,1,1,2009,2
1517,2011,0,0,1,3,0,1,0,0,0,1,1,0,2009,3
1517,2012,2,5,7,14,0,2,0,0,1,3,4,1.25,2009,4
1517,2013,1,2,1,5,0,1,0,0,0,1,1,2,2009,5
1523,2009,0,0,10,17,4,2,0,0,2,2,4,0,2009,1
1523,2010,0,0,2,5,1,0,0,0,1,0,1,0,2009,2
1523,2011,0,0,3,8,2,0,0,0,1,0,1,0,2009,3
1523,2012,0,0,11,26,6,2,0,0,2,2,4,0,2009,4
1523,2013,1,1,3,6,2,1,0,0,0,1,1,1,2009,5
1525,2009,3,7,20,23,16,2,1,0,1,2,4,1.75,2009,1
1525,2010,1,7,8,9,4,1,0,0,2,1,3,2.333,2009,2
1525,2011,2,3,11,16,5,1,0,0,3,1,4,0.75,2009,3
1525,2012,4,8,16,22,7,2,0,0,4,2,6,1.333,2009,4
1525,2013,3,5,16,28,9,0,0,0,7,0,7,0.714,2009,5
1532,2009,0,0,1,3,0,0,0,0,1,0,1,0,2009,1
1532,2010,1,2,4,10,0,1,0,1,2,0,3,0.667,2009,2
1532,2011,4,8,7,22,0,1,0,2,5,0,7,1.143,2009,3
1532,2012,4,5,6,18,0,4,0,4,2,0,6,0.833,2009,4
1532,2013,3,3,8,19,0,1,0,0,5,1,6,0.5,2009,5
1536,2009,2,2,42,126,20,4,0,6,13,0,19,0.105,2009,1
1536,2010,1,2,16,51,6,2,0,2,8,0,10,0.2,2009,2
1536,2011,0,0,11,30,4,1,0,0,5,2,7,0,2009,3
1536,2012,5,7,23,47,12,4,1,0,1,7,9,0.778,2009,4
1536,2013,5,7,34,50,22,6,1,1,2,8,12,0.583,2009,5
1540,2009,0,0,3,4,1,1,0,0,0,1,1,0,2009,1
1540,2010,1,2,15,36,1,0,0,0,5,1,6,0.333,2009,2
1540,2011,3,3,21,44,3,0,0,0,5,2,7,0.429,2009,3
1540,2012,3,3,10,21,0,1,0,0,3,1,4,0.75,2009,4
1540,2013,0,0,11,30,1,0,0,0,4,1,5,0,2009,5
1542,2009,0,0,2,6,0,1,0,0,0,1,1,0,2009,1
1542,2010,1,1,6,6,2,1,0,0,1,1,2,0.5,2009,2
1542,2011,0,0,5,11,0,2,0,0,0,2,2,0,2009,3
1542,2012,0,0,9,18,0,2,0,0,0,3,3,0,2009,4
1542,2013,0,0,5,6,1,2,0,0,0,2,2,0,2009,5
1545,2009,1,1,4,11,2,1,0,0,1,1,2,0.5,2009,1
1545,2010,1,1,7,15,0,2,0,0,1,2,3,0.333,2009,2
1545,2011,4,4,12,28,1,5,0,0,0,5,5,0.8,2009,3
1545,2012,1,2,2,4,0,1,0,0,0,1,1,2,2009,4
1545,2013,5,9,14,33,2,5,0,0,0,6,6,1.5,2009,5
1549,2009,3,2,18,40,2,4,0,4,5,2,11,0.182,2009,1
1549,2010,1,4,3,9,0,0,0,0,1,1,2,2,2009,2
1549,2011,1,3,7,15,1,2,0,0,2,2,4,0.75,2009,3
1549,2012,2,3,14,22,1,2,0,1,3,2,6,0.5,2009,4
1549,2013,1,2,8,15,0,3,0,1,0,2,3,0.667,2009,5
1550,2009,0,0,11,18,1,2,0,1,0,3,4,0,2009,1
1550,2010,2,6,9,15,2,3,0,0,0,3,3,2,2009,2
1550,2011,3,4,12,16,3,4,0,0,0,4,4,1,2009,3
1550,2012,2,8,7,11,2,2,0,0,0,3,3,2.667,2009,4
1550,2013,4,5,19,32,8,7,0,0,0,7,7,0.714,2009,5
1553,2009,2,1,8,24,0,1,0,1,5,0,6,0.167,2009,1
1553,2010,1,4,6,16,0,0,0,0,4,1,5,0.8,2009,2
1553,2011,2,6,5,10,1,2,0,0,1,2,3,2,2009,3
1553,2012,0,0,5,9,0,2,0,0,0,3,3,0,2009,4
1553,2013,1,1,4,8,0,1,0,0,1,2,3,0.333,2009,5
1556,2009,2,5,14,18,3,1,0,1,0,2,3,1.667,2009,1
1556,2010,2,2,26,34,11,3,0,0,1,3,4,0.5,2009,2
1556,2011,3,9,18,40,4,3,0,0,1,3,4,2.25,2009,3
1556,2012,1,3,10,17,0,1,1,0,1,2,4,0.75,2009,4
1556,2013,1,3,3,4,1,1,0,0,0,1,1,3,2009,5
1557,2009,3,4,7,10,0,3,0,0,2,3,5,0.8,2009,1
1557,2010,1,3,8,10,1,2,0,0,3,2,5,0.6,2009,2
1557,2011,2,3,4,5,0,3,0,0,0,3,3,1,2009,3
1557,2012,1,2,1,1,0,1,0,0,0,1,1,2,2009,4
1557,2013,1,1,2,2,0,1,0,0,0,1,1,1,2009,5
1565,2009,1,4,6,8,4,0,0,0,2,0,2,2,2009,1
1565,2010,1,1,3,4,2,0,0,0,1,0,1,1,2009,2
1565,2011,1,1,11,13,4,1,0,1,1,1,3,0.333,2009,3
1565,2012,1,2,6,8,1,0,0,0,1,1,2,1,2009,4
1565,2013,0,0,3,5,1,0,0,0,1,0,1,0,2009,5
1568,2009,1,3,4,12,0,1,0,0,0,2,2,1.5,2009,1
1568,2010,0,0,2,6,1,1,0,0,0,1,1,0,2009,2
1568,2011,1,3,3,9,1,2,0,0,0,2,2,1.5,2009,3
1568,2012,1,3,3,11,0,2,0,0,0,2,2,1.5,2009,4
1568,2013,1,1,2,5,1,1,0,0,0,1,1,1,2009,5
1570,2009,3,2,7,19,1,1,0,0,0,4,4,0.5,2009,1
1570,2010,1,1,7,13,0,2,0,0,0,3,3,0.333,2009,2
1570,2011,1,1,7,12,0,0,0,0,0,3,3,0.333,2009,3
1570,2012,1,4,10,19,0,2,0,0,0,4,4,1,2009,4
1570,2013,2,2,15,27,3,4,0,0,0,6,6,0.333,2009,5
1574,2009,0,0,3,4,0,1,0,0,0,1,1,0,2009,1
1574,2010,0,0,2,3,0,0,0,0,0,1,1,0,2009,2
1574,2011,1,2,2,6,0,1,0,0,0,1,1,2,2009,3
1574,2012,1,4,3,5,0,1,0,0,0,1,1,4,2009,4
1574,2013,0,0,7,12,2,1,0,0,0,2,2,0,2009,5
1575,2009,0,0,1,4,0,0,0,1,0,0,1,0,2009,1
1575,2010,2,10,8,18,1,4,0,1,0,4,5,2,2009,2
1575,2011,3,17,13,25,4,2,0,1,1,5,7,2.429,2009,3
1575,2012,6,12,15,47,1,9,0,0,0,10,10,1.2,2009,4
1575,2013,3,5,23,64,4,9,0,2,1,11,14,0.357,2009,5
1577,2009,0,0,6,16,2,1,0,0,0,3,3,0,2009,1
1577,2010,0,0,4,9,1,1,0,0,1,1,2,0,2009,2
1577,2011,0,0,10,34,0,4,0,0,0,6,6,0,2009,3
1577,2012,0,0,15,26,3,3,0,0,2,3,5,0,2009,4
1577,2013,3,7,11,21,1,4,0,0,0,4,4,1.75,2009,5
1579,2009,0,0,1,4,0,1,0,0,0,1,1,0,2009,1
1579,2010,0,0,3,10,0,1,0,1,0,1,2,0,2009,2
1579,2011,0,0,2,7,0,0,0,1,0,0,1,0,2009,3
1579,2012,1,1,1,6,0,1,0,0,0,1,1,1,2009,4
1579,2013,1,1,6,14,0,2,0,0,0,2,2,0.5,2009,5
1582,2009,1,1,6,12,0,2,0,0,0,2,2,0.5,2009,1
1582,2010,1,2,2,7,0,1,0,0,1,1,2,1,2009,2
1582,2011,2,2,11,26,0,1,0,0,3,2,5,0.4,2009,3
1582,2012,2,7,6,11,0,2,0,0,0,2,2,3.5,2009,4
1582,2013,2,9,9,19,2,2,0,0,1,3,4,2.25,2009,5
1584,2009,2,7,19,48,0,3,0,5,0,3,8,0.875,2009,1
1584,2010,1,1,7,9,0,2,0,0,0,2,2,0.5,2009,2
1584,2011,0,0,3,6,0,1,0,0,0,1,1,0,2009,3
1584,2012,1,5,3,9,0,2,0,0,0,2,2,2.5,2009,4
1584,2013,0,0,4,8,0,1,0,1,0,1,2,0,2009,5
1588,2009,3,3,12,21,1,5,0,0,0,5,5,0.6,2009,1
1588,2010,0,0,10,14,2,2,1,0,0,2,3,0,2009,2
1588,2011,5,6,15,35,1,2,0,0,4,3,7,0.857,2009,3
1588,2012,0,0,11,18,4,2,0,0,2,2,4,0,2009,4
1588,2013,1,1,4,14,3,1,0,0,0,1,1,1,2009,5
1590,2009,0,0,4,4,1,1,0,0,0,1,1,0,2009,1
1590,2010,3,8,12,24,2,0,0,0,6,0,6,1.333,2009,2
1590,2011,3,3,16,33,0,0,0,0,8,0,8,0.375,2009,3
1590,2012,2,4,11,20,1,1,0,0,4,1,5,0.8,2009,4
1590,2013,2,5,9,26,0,3,0,0,2,4,6,0.833,2009,5
1598,2009,2,6,6,18,0,2,0,1,0,2,3,2,2009,1
1598,2010,1,2,4,10,1,0,0,1,0,1,2,1,2009,2
1598,2011,1,5,3,10,0,0,0,0,1,1,2,2.5,2009,3
1598,2012,2,2,5,11,2,1,0,0,0,2,2,1,2009,4
1598,2013,0,0,2,5,0,0,0,0,0,1,1,0,2009,5
1599,2009,1,1,6,12,1,0,0,0,0,2,2,0.5,2009,1
1599,2010,0,0,3,6,0,1,0,0,0,1,1,0,2009,2
1599,2011,1,2,9,17,3,3,0,0,0,3,3,0.667,2009,3
1599,2012,1,1,4,18,0,1,0,0,3,1,4,0.25,2009,4
1599,2013,0,0,2,6,1,1,0,0,0,1,1,0,2009,5
1601,2009,1,1,11,35,4,5,0,4,0,2,6,0.167,2009,1
1601,2010,0,0,2,8,1,1,0,1,0,0,1,0,2009,2
1601,2011,2,2,6,15,2,0,0,0,3,0,3,0.667,2009,3
1601,2012,0,0,3,12,1,2,0,0,0,2,2,0,2009,4
1601,2013,1,1,4,14,0,1,0,1,1,1,3,0.333,2009,5
1603,2009,0,0,1,3,0,0,0,0,1,0,1,0,2009,1
1603,2010,2,2,7,11,1,3,0,0,1,3,4,0.5,2009,2
1603,2011,0,0,2,3,0,1,0,0,0,1,1,0,2009,3
1603,2012,2,3,5,11,0,3,0,0,0,3,3,1,2009,4
1603,2013,0,0,3,7,0,1,0,0,1,1,2,0,2009,5
1607,2009,1,1,5,12,0,1,0,0,1,1,2,0.5,2009,1
1607,2010,0,0,3,8,0,1,0,0,1,1,2,0,2009,2
1607,2011,0,0,3,5,1,1,0,0,0,1,1,0,2009,3
1607,2012,1,2,11,23,0,0,0,0,0,5,5,0.4,2009,4
1607,2013,0,0,9,15,0,2,0,0,0,3,3,0,2009,5
1611,2009,0,0,4,14,0,0,0,0,2,0,2,0,2009,1
1611,2010,1,1,6,14,1,0,0,0,2,0,2,0.5,2009,2
1611,2011,3,3,9,22,3,0,0,0,0,3,3,1,2009,3
1611,2012,1,4,11,22,2,1,0,0,1,3,4,1,2009,4
1611,2013,2,3,9,19,0,1,0,0,0,3,3,1,2009,5
1615,2009,0,0,5,16,0,0,0,0,1,1,2,0,2009,1
1615,2010,1,1,3,5,1,1,0,0,0,1,1,1,2009,2
1615,2011,3,3,9,19,2,3,0,0,0,3,3,1,2009,3
1615,2012,0,0,5,11,1,0,0,0,0,1,1,0,2009,4
1615,2013,1,1,7,21,2,0,0,0,0,3,3,0.333,2009,5
1621,2009,1,4,1,7,0,1,0,0,0,1,1,4,2009,1
